tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,target
7.2563802248,5.4223339198,3.3027091183,2.6172674786,2.7256570157,-0.6020591568,-1.250366544,-0.8732313149,0.6534666351,0.4334636186,0.9490532085,0.8239706417,0.0523859141
7.9251820255,8.5100750123,4.9262682801,3.062878874,3.1157119517,-1.0464940272,-1.073752387,-0.9954655375,0.6245503527,0.193225428,0.4208730729,0.9812401691,0.0278980776
2.3985390949,3.725318033,7.2173124532,6.4997078491,2.7117932523,-1.2263542449,-0.6778175958,-0.8076214116,0.054522712,0.8220501621,0.1972001682,0.9261342284,0.0368571983
2.4804683574,2.9289918504,1.4776184941,1.0899868339,3.5956537814,-0.8102145708,-1.8106070942,-0.9748321164,0.9025104014,0.0749753031,0.1590841664,0.6214315015,-0.0161086239
5.3623187592,4.2903643409,6.1952008868,5.4610149796,4.8732592112,-1.6279866338,-1.7221175439,-1.5231550335,0.4141450133,0.4400658974,0.2687209401,0.5471356081,0.0274567919
7.511611282,7.6402766769,6.2965559814,6.6705672763,4.7630700683,-1.9799582215,-1.7955103158,-0.987601531,0.1306563245,0.3639065917,0.7332394471,0.0813966149,0.0158938072
1.0499680011,5.6267241827,6.242320919,2.4590451937,4.0090373123,-1.8446565819,-0.5277828554,-1.636597875,0.8548486024,0.0534091032,0.381871696,0.3558566224,-0.0298233234
5.2978218662,1.0460515263,7.1105248552,7.896763866,3.2326084849,-1.6319691893,-0.9012684227,-0.6993708728,0.4662366401,0.9879884575,0.3326548077,0.9528281511,0.0201705532
0.5188718338,0.5899529367,0.8514724332,4.5755086967,3.5475160445,-1.4392591397,-0.9435844753,-1.1646724295,0.7267160581,0.1341523695,0.6467605658,0.2397569832,-0.0395820534
9.6464369247,3.6852148289,2.9757911503,7.556454857,4.7129531977,-1.6696357381,-1.837116567,-1.2062008926,0.8140540697,0.994185981,0.9416419216,0.6625350019,0.0577013301
3.4278862583,4.6030090838,5.5262537948,1.6368524623,3.5797653814,-0.9508235336,-1.0647855033,-1.5641563445,0.8132063179,0.4537816986,0.9991711572,0.8155363716,0.064461673
1.687808789,5.1122930051,1.8523903979,1.8650464472,4.0752471675,-1.9357173909,-0.5307281611,-1.6088016155,0.3384333173,0.5959367902,0.9168485634,0.2227375257,-0.036322258
6.8001644494,1.2074496662,4.3227449169,1.7729887083,4.6326079951,-1.1475233461,-1.5959971689,-1.8890874802,0.4847767869,0.4422543164,0.7353968926,0.7622640989,-0.0104703362
2.2901020166,3.0285121911,8.0712344529,6.1699441542,3.6245918401,-1.1040027198,-0.8209513514,-1.6996377689,0.7855953539,0.7701939241,0.2342898053,0.2250698244,-0.0205225551
2.1118827085,8.0565366078,6.997473911,7.8227444494,4.1086279113,-1.6002791044,-0.6378305025,-1.8705183044,0.9306361587,0.8005313736,0.269984764,0.0757458653,0.005892869
8.3073233819,0.8693335063,3.6858027122,2.6662594552,4.547436889,-1.3592520433,-1.8173552484,-1.3708295973,0.5810157371,0.1580750573,0.5278700449,0.3752936503,-0.0240270275
2.7275202429,8.4227592898,5.8036894876,0.8307777924,4.3207218775,-1.6302830015,-1.8741207518,-0.8163181242,0.480195119,0.6157613619,0.2996503416,0.094082444,-0.0113910394
1.46551997,6.8183808934,5.8248949703,4.3194577312,3.2476821176,-0.7176925149,-1.2972976905,-1.2326919121,0.1739547598,0.8504184268,0.7363838162,0.3446813829,0.0466415173
5.0508880636,7.7167669042,0.6878451392,2.6052161847,3.2358942433,-1.0433423209,-0.9649651576,-1.2275867647,0.4878923002,0.9668255074,0.638771527,0.6057699033,0.0094344227
5.4618604972,6.2603255236,7.3831377853,7.5129656306,3.521768716,-0.7705927579,-1.3209138547,-1.4302621034,0.7553968469,0.2648223597,0.4609718351,0.9211095608,0.0727125039
9.7110346806,2.9099350827,8.6873898813,0.7084014558,3.4346265609,-1.0787368098,-1.1565852626,-1.1993044885,0.5321331338,0.6599027905,0.850555869,0.4786157183,0.0130816458
5.7829246088,4.7314361961,3.7934043972,4.1891280336,4.0934743328,-1.6049917146,-1.9502269469,-0.5382556713,0.6161771288,0.5539275285,0.2070289088,0.4317839663,0.0311463451
5.2180005219,6.5071333737,4.0381768202,1.2298637665,2.8432443856,-1.6478420367,-0.5264559834,-0.6689463655,0.3919279129,0.3909667336,0.7881257346,0.2143782524,0.0103509495
6.0831547359,3.5045414986,5.4284355967,4.8947740893,3.5281958374,-0.5192986359,-1.2530483069,-1.7558488946,0.8438499218,0.4218510421,0.2068511413,0.2376288889,0.025357528
7.7457845209,0.6604182733,5.0398628999,5.4551070723,3.5907532736,-1.768924476,-0.6990884661,-1.1227403315,0.6116341874,0.8382692348,0.8337659603,0.4311549332,0.0182637475
5.3326262195,6.1080714021,6.1923382663,2.0194691797,2.7102585707,-0.5300653787,-1.0464142045,-1.1337789875,0.9406106415,0.9214253719,0.8817438051,0.8113213828,0.0952129226
3.0005592768,8.7713918678,5.124338323,5.5678459018,4.4197030233,-1.3673731664,-1.8867337248,-1.1655961321,0.6814929369,0.3889416294,0.9008522574,0.7882746851,0.0674806613
3.367108511,0.6389952451,9.2460452464,8.901855582,3.4458512329,-1.0827150175,-1.1892818878,-1.1738543277,0.2302141143,0.840259962,0.7572477439,0.8163540753,0.0136500613
0.739781836,7.3586988926,8.8930523633,2.9807933393,2.0496310536,-0.6489571916,-0.8138528389,-0.5868210231,0.4827466551,0.5204319636,0.1880071026,0.9207643289,-0.029033912
5.0542026599,8.1209014485,2.4841242504,4.2297625266,5.2898218518,-1.7392549728,-1.7098123186,-1.8407545604,0.1924398814,0.2602706014,0.5809736136,0.6088908514,-0.0161591766
5.2245510848,7.0090195436,0.5401039845,3.6327372931,4.1924744069,-1.7657606148,-1.1199303866,-1.3067834055,0.0587307862,0.8793965706,0.4382920521,0.6989185468,0.0013950721
2.4879165668,8.0728728876,2.7234786377,9.3925256577,2.0387924978,-0.5316545979,-0.5513489297,-0.9557889702,0.4221841085,0.8376452085,0.7234077091,0.5291149433,0.0277881222
9.8263986738,1.0331257318,7.4881972003,3.2555968078,3.8634929768,-1.3711722043,-1.3392372553,-1.1530835173,0.5063850055,0.4358113346,0.0684956118,0.9016600636,-0.0435380296
7.7796499727,5.678624899,8.6290448437,8.6538106647,4.3470482012,-1.5982426833,-1.0494859992,-1.6993195187,0.5531152364,0.2715004488,0.6101935723,0.1791953561,0.0384180735
9.2764867944,2.3842551908,6.6618186154,3.5334111475,4.3943616914,-1.2942979806,-1.2790335154,-1.8210301954,0.0776149909,0.0648685055,0.8105038095,0.5231763173,0.0015563627
8.2265393081,6.9728661033,5.1834451919,5.822473568,3.1002264266,-1.2889771126,-1.2312886314,-0.5799606826,0.3622385719,0.9418770409,0.0812500422,0.9462909824,0.0696891337
2.5459295901,7.7075331193,1.0839006969,3.0590127263,3.3290982149,-0.9109376562,-0.9131950087,-1.50496555,0.1090689829,0.9228801218,0.8243554407,0.407182174,-0.0207266051
0.6017793708,0.6022318637,9.653109004,4.3393415981,3.5533910099,-1.014918081,-1.1096606357,-1.4288122932,0.5695595966,0.092784798,0.823766288,0.2439333903,-0.0272881949
5.0380356761,2.1329907291,0.6492772332,8.080461008,4.5692204949,-1.9264857393,-1.3495275145,-1.293207241,0.3743922212,0.8052038263,0.6631083368,0.5449287501,-0.03006136
2.5590693712,8.5582832329,0.6311032869,0.8514960796,2.6646190309,-1.0699100975,-0.9228654184,-0.671843515,0.9749793241,0.1669863408,0.734650611,0.4817342331,-0.0357762781
9.8388425117,2.9887208825,4.7424291712,3.3645690076,2.9332289263,-1.0087386005,-1.3200949509,-0.6043953749,0.8789832818,0.1612022318,0.3508046869,0.6864087024,0.0157913545
7.3744645619,9.3552244688,2.6886795138,3.9734537938,3.1451403122,-1.5424283454,-0.5897561051,-1.0129558617,0.3105227673,0.1039355328,0.8716833065,0.2902428491,-0.0262193185
3.5791149752,4.6806929861,2.3163427465,6.6163494526,4.7970992842,-1.6392617048,-1.7450279827,-1.4128095968,0.2530917066,0.1375743726,0.8892147415,0.380097054,-0.0107883345
9.9828986043,1.1469379823,9.2585656246,4.7276666059,4.9234009504,-1.6153355758,-1.8490154099,-1.4590499647,0.747735403,0.5795400439,0.4689304311,0.1804895472,0.0095445649
5.5146269957,9.0283276421,7.5720052181,6.1561196067,4.0504236511,-1.7041674989,-1.2221853326,-1.1240708196,0.2954299689,0.0645712826,0.3239383958,0.5709033163,0.0077003641
6.1168025002,3.9413638494,2.3164102563,3.0922809179,3.8858778454,-1.7311351904,-1.5007810041,-0.653961651,0.7806900861,0.7558832588,0.6000492866,0.9556911564,0.072206904
8.4815934918,6.1351215269,5.8128988405,4.8822491035,4.4286885836,-1.4642328362,-1.4768791202,-1.4875766273,0.9114205743,0.5618961319,0.5174136587,0.8648181821,0.0838783125
3.1845490179,1.6613352975,1.7437937263,5.3706483258,2.4098090995,-0.7263972944,-1.0674485666,-0.6159632385,0.3138138879,0.0876820761,0.4186649966,0.6533688196,-0.041808459
1.5418638996,1.1207244011,7.7777545366,2.6413243774,4.3909954308,-1.3819095882,-1.2323261382,-1.7767597044,0.3268547871,0.3414462124,0.3200156662,0.1823574028,-0.0496540228
9.0653371488,6.0711658639,7.9077706504,1.9186608134,3.5393677295,-0.9739725251,-0.7464779716,-1.8189172328,0.3027484674,0.6893966615,0.9342797613,0.457119263,0.0488107226
5.9056437719,1.4748123415,8.0563364341,7.2335139105,5.6854240439,-1.9075852862,-1.8265054376,-1.9513333201,0.418732776,0.4504621852,0.9645060195,0.8751024451,0.062237518
8.1773587233,7.8202090621,8.804103972,3.6442032821,4.0077054791,-1.0011736157,-1.3705861158,-1.6359457476,0.8762192423,0.0837128244,0.0522604856,0.5175192919,0.015439573
7.9797578004,5.8625908467,7.4016916691,2.6384404524,2.2619859629,-0.6187541816,-0.5646500536,-1.0785817277,0.499866587,0.1173412026,0.2559470721,0.2478570308,-0.0123744961
7.9293795645,2.7268626298,2.4794740583,7.0394684519,2.9033858863,-1.6847452942,-0.6328873287,-0.5857532633,0.092304259,0.5221110319,0.7213676829,0.799566115,0.0066386913
2.5392291427,8.6142562082,5.4887860122,1.4543765512,3.6685174824,-0.7407268748,-1.7893671278,-1.1384234798,0.9465936422,0.8590048857,0.6902910307,0.9323682141,0.0156747321
2.532970059,6.7032985037,8.0118321669,3.2496195615,4.2788377554,-1.3885766809,-1.4581326165,-1.4321284579,0.5553141484,0.7864074427,0.5137842465,0.1699814541,0.0266156409
4.2192380475,6.0610530977,8.8722994488,3.2101046389,3.9459477587,-1.6791548314,-1.0161539764,-1.2506389509,0.9483101939,0.8156082337,0.7212614903,0.2790975757,0.0670331168
0.5408496483,2.5557134769,3.6827122587,1.6689086803,3.3512075808,-0.9704517117,-1.4335851938,-0.9471706752,0.5986085237,0.1248520853,0.3674153345,0.1369525612,-0.0482192411
1.0997699585,5.9984103789,6.9901286147,2.0830845983,4.5026361501,-0.8949592501,-1.6322171699,-1.97545973,0.2464348961,0.8525003753,0.5281980843,0.6835986528,0.0192766514
3.1703653634,0.9777635939,5.5046998107,2.3394459468,2.7643686057,-0.9933604515,-0.8453902714,-0.9256178827,0.2071606863,0.5558498604,0.1461936325,0.9878061018,-0.015723612
7.1301724657,5.2906129341,6.5939763116,8.721213705,2.7386115887,-1.160636567,-0.7139171062,-0.8640579155,0.3667622191,0.9588529158,0.1027868269,0.2559810655,0.0315174888
8.1764731181,0.860798996,7.2241439417,6.2591814602,4.393293462,-1.4770874614,-1.7666338649,-1.1495721358,0.6388194452,0.7599338551,0.1974302025,0.6752257235,0.0094434513
3.7118524727,2.0352123183,5.4358600514,1.6636537154,4.9288698792,-1.8427646931,-1.7720730469,-1.3140321392,0.9449652762,0.7710233771,0.8502365547,0.7144476384,0.0603255927
7.5504219538,4.5606862811,3.9059800096,4.8241509186,3.5551528805,-1.080134052,-1.1361659279,-1.3388529005,0.4297227078,0.3537452433,0.3987835966,0.2133340433,-0.0025222335
2.1628659071,7.0401396327,8.2007346114,7.2243111063,4.7349504713,-1.5041140143,-1.2877199103,-1.9431165467,0.8283529972,0.8162995554,0.6233833805,0.9574390734,0.0729885325
4.3506833094,1.1236663514,5.7581268831,2.1475210323,4.0466699891,-1.1511779349,-1.9060943957,-0.9893976586,0.8965028198,0.9749158332,0.9637348106,0.728360864,0.0516049736
1.153442933,1.2976096013,5.4586052037,1.9164450259,2.4962487722,-0.7310563221,-0.7300264654,-1.0351659847,0.9731037125,0.7527975332,0.084537904,0.1941783739,-0.0111628156
7.9359758496,9.197422675,6.0059671091,2.9488552167,3.2642672632,-0.9201996683,-0.7196965288,-1.6243710661,0.6970696382,0.7496215893,0.3037268168,0.2354190223,0.0467293182
9.0095159907,3.9890146704,8.325420049,4.6673677446,3.2458289251,-0.5884324205,-1.3427438683,-1.3146526362,0.841291109,0.6219007982,0.780313002,0.3213057776,0.0631594442
2.4430372342,2.5230610855,2.5321428925,3.5871518555,3.0698709472,-0.8344028226,-0.8086690949,-1.4267990297,0.1730261401,0.6659903723,0.0536847147,0.0811755308,-0.0260540889
3.9878175655,3.9761417733,4.7370278525,5.0012685724,4.4126487602,-1.8545446214,-1.4455073756,-1.1125967632,0.7561117889,0.7826220353,0.3631536675,0.8430190703,0.0835902219
2.3427968272,2.5358770488,9.3053862849,8.7641183649,3.9394561588,-1.0603295913,-1.3237737422,-1.5553528254,0.4805699999,0.2101238498,0.7796948104,0.4220241559,0.0147751705
0.8760335787,3.6796806943,7.4006055426,4.4848874901,3.2059475151,-1.5593409226,-0.746362215,-0.9002443775,0.1980626271,0.9896849968,0.5093533887,0.9578522749,0.0529794703
6.9951768154,7.4491528657,9.9400906695,2.0549164259,2.4087762862,-0.5714655938,-1.2615953273,-0.5757153651,0.2587273704,0.4801529347,0.9629012373,0.3406209458,0.0392089079
2.1781907706,9.8462699284,6.5533523694,7.8531309303,3.4252948783,-0.8789497942,-1.6919355244,-0.8544095597,0.8293414923,0.3069150732,0.8480816844,0.2562580757,0.0192661071
9.2740404098,3.7224935534,4.194950602,4.7123928738,2.5644132537,-0.9504720578,-0.6357547699,-0.978186426,0.2736463153,0.8137077397,0.2170358669,0.4056043214,0.000182492
1.2252530133,9.8245116287,1.1713956845,3.0139570165,3.0745028198,-1.368059422,-0.7227296078,-0.98371379,0.8688920584,0.2879816109,0.5257497281,0.9614338571,-0.015756249
5.0440356801,9.9342310427,8.691137256,6.9808778027,2.7627576361,-0.5655330786,-1.4007511395,-0.796473418,0.948693034,0.1068905459,0.9590865878,0.8198952704,0.081828061
1.6832332075,6.9655750773,9.5046543893,8.5333732875,4.7172078947,-1.8269254177,-1.7382137027,-1.1520687743,0.8363448092,0.6474284299,0.3685068092,0.2400650054,0.0022593474
1.5037164087,0.8647251572,8.4642886599,1.9756615668,3.5866223761,-1.6559982459,-0.540342759,-1.3902813711,0.7489548626,0.3977563192,0.3725578511,0.4003357695,-0.0392918798
1.9623226611,4.6199895922,5.6728516298,8.0570319055,4.5838604452,-0.8600953597,-1.8144509974,-1.9093140881,0.3969294946,0.8463026812,0.2254978143,0.390071051,0.0103767853
2.2803076265,3.5842026047,8.9908335473,5.4966711327,4.6159779329,-1.7399246922,-1.5560355358,-1.320017705,0.5283868288,0.7304728279,0.0695211409,0.7734063158,0.0194629483
5.6935623878,3.0162686651,5.4063649224,8.1431089748,3.6273954677,-1.872551162,-0.8763256754,-0.8785186303,0.6219619434,0.8320246555,0.4045660837,0.4275988367,0.0416898154
2.4661865779,1.2658436994,5.115561985,2.4581410826,3.5730088483,-0.8472584515,-0.7723263777,-1.953424019,0.7943869475,0.582623963,0.6067448411,0.9484790881,0.0292436594
4.6730402493,9.9982912365,7.6997439801,6.2062245257,3.6250314126,-1.0430923114,-0.6992218545,-1.8827172467,0.3595546229,0.5002141587,0.0989150612,0.9771001689,0.041958284
2.1882712082,1.2216638165,0.9089722793,3.7685539618,5.1190924222,-1.4896253948,-1.7589074471,-1.8705595803,0.1712817385,0.209545434,0.4938248922,0.692983879,-0.0448079758
1.2053538516,6.995044583,5.9308600168,2.5238557933,5.2301274883,-1.7550473671,-1.567927287,-1.9071528341,0.8619614422,0.2027683781,0.8483726291,0.7399933621,-0.0020377708
2.4616834504,5.7399445745,3.9681552392,4.5652146189,3.7094082382,-1.1865923916,-1.6202132539,-0.9026025927,0.1859730926,0.3794633088,0.7416756681,0.7899744768,0.0413991796
9.3591948171,8.0841877379,8.4651258563,7.0809358142,4.2768612866,-1.3152275862,-1.6916599832,-1.2699737172,0.9911899614,0.6598770446,0.9295259963,0.2361211876,0.0867616614
0.8804682628,1.9867928733,7.0857549629,1.406944961,2.9763914277,-1.5419586998,-0.5544522062,-0.8799805217,0.756671812,0.5378115164,0.3893193623,0.1628534925,-0.033432316
1.4281280684,3.1541477717,7.3710177067,9.5084789009,4.2021669307,-1.6223036701,-0.8220049517,-1.7578583089,0.1857913594,0.6508345576,0.2921083056,0.984367883,0.0225046403
5.360481036,7.2110589844,9.5921985601,7.1703848892,3.0383938467,-1.2683842457,-1.1492594459,-0.620750155,0.6416036785,0.5939004608,0.7053876536,0.1328360834,0.0533601354
9.8678936194,9.7712662957,7.7945186216,8.8753622348,3.2189945405,-0.6354391026,-0.6719546186,-1.9116008194,0.8136497196,0.307085004,0.7780941305,0.3951074336,0.0688342112
9.832457807,2.5499187735,7.9100462476,7.251294628,4.3650023893,-1.7079904307,-1.5172217732,-1.1397901855,0.3555136416,0.2878573595,0.6724069568,0.6400130565,0.0421147073
1.2651610011,9.0101413432,3.2166104949,5.6908519504,3.2415944112,-1.8505111883,-0.5600749621,-0.8310082608,0.5460507288,0.3363021579,0.7607086279,0.5732565932,-0.010715464
2.2131211696,8.8985478189,6.5109923645,7.7233574519,4.3842157142,-1.5713063594,-1.436314384,-1.3765949708,0.2656820586,0.5830635272,0.4301443452,0.2031332748,0.0129609831
2.4212192721,0.5204291237,1.9955006434,3.438232289,3.6959704243,-1.8612990816,-0.6191117325,-1.2155596103,0.8927103569,0.7845157452,0.802296271,0.3848976233,-0.0078810638
2.5119675988,5.6888988525,8.6733380456,6.7653870664,3.1195416016,-1.3123083823,-0.7533658343,-1.0538673849,0.6404578566,0.4592057333,0.408307654,0.2142946787,0.0017539446
2.4993656913,1.6363468886,7.8785088377,4.673575922,5.1067141721,-1.4487758382,-1.6908036156,-1.9671347183,0.5543329394,0.4398010612,0.9233972731,0.4038646923,0.0122011223
3.7422130272,5.9861475088,3.6107738482,3.1860251746,3.4216444004,-1.1864794217,-0.9545479528,-1.2806170259,0.8718172085,0.4226649715,0.0861394348,0.5901116771,0.0227578768
6.1303547133,7.7962940084,6.8536729956,4.3754404272,3.2034133772,-1.1611837147,-1.1526162139,-0.8896134486,0.398990756,0.0759499269,0.363739312,0.5817597376,0.0095549759
2.6415306981,7.7173201622,4.3454149968,7.3912651186,2.6327419178,-1.52313577,-0.5104762906,-0.5991298571,0.9184652338,0.2619970263,0.5556797571,0.2180781362,-1.83411680129285E-06
7.2793890358,5.3419258302,1.0463103009,9.8439382964,3.8133187357,-1.0256133384,-1.9475253538,-0.8401800435,0.1305699872,0.072273443,0.5840299057,0.3216631864,-0.0567583954
6.2825949923,9.0037078895,2.6132078748,3.9016994726,4.5092616271,-1.0182200815,-1.5260289638,-1.9650125817,0.4044573715,0.9905984999,0.5443580373,0.2936946026,0.0337726838
6.3391236165,8.7647584309,6.2354918138,5.4201165958,4.4834938515,-1.9686707398,-1.4322753976,-1.082547714,0.8297020573,0.9590677169,0.083938586,0.5958915199,0.0716090473
7.3486245084,9.4515630186,7.6261624207,5.9068102932,4.1530707557,-1.8115856794,-1.0402281246,-1.3012569517,0.7830742861,0.6276358067,0.9084394878,0.31874182,0.080778106
2.4499484832,8.2621789698,7.5146131391,1.147053792,4.2595892693,-1.9180029877,-1.7678946575,-0.5736916241,0.8974452005,0.5289751676,0.494539978,0.2933514703,-0.0042064654
9.7243959326,9.0863382817,6.5611619716,9.8865834249,3.8193133901,-0.7776619253,-1.5584506786,-1.4832007863,0.8705244835,0.3711776374,0.4718928948,0.2178718787,0.053447957
6.5743515698,7.5085627893,3.8810503418,5.2466085716,4.180457637,-1.5490812511,-1.9259939605,-0.7053824254,0.4528791387,0.8483660082,0.8250895683,0.8069419935,0.0845745489
6.2774524063,9.2764700321,2.1360921291,6.43942319,2.2665253992,-0.9745368902,-0.6708389645,-0.6211495445,0.1810328836,0.3998829412,0.690400459,0.3318539718,-0.0168569712
3.2529476864,1.6070498961,0.7476334739,3.3565349365,3.374567355,-0.596313882,-1.7575069539,-1.020746519,0.9992949842,0.7227682397,0.8248348175,0.5208697032,0.0176544775
1.1206188542,4.1102627071,7.045813168,2.7569669545,3.9670923871,-1.782308657,-1.1938993378,-0.9908843923,0.8235044483,0.2735246219,0.4898831743,0.4856875377,-0.0230615038
2.2584942372,7.4931285469,8.2961901921,6.1812662603,4.1350629126,-1.6117569811,-0.8686729002,-1.6546330314,0.3232751902,0.0551018972,0.9316556231,0.6756039396,0.0387331945
6.4986567928,5.1287366916,8.3586408873,5.0228629521,4.4170446656,-1.8339075548,-0.9142640538,-1.668873057,0.0943813177,0.7298567209,0.8017664529,0.4656032077,0.0510758581
